# concept_id	category	preferred_zh	preferred_en	preferred_abbr	status	notes	source
# - concept_id: stable id, lowercase with hyphens, e.g. neutral-beam-injection
# - preferred_en MAY be a phrase (registry-level concept name). IME export must split into tokens.
# - status: active|deprecated|draft
# - source: corpus|GB/T-4960.9|ITER-glossary|IAEA-safety-glossary (provenance of the term)
temperature-pedestal	concept	温度基座	temperature pedestal		active	H-mode edge temperature pedestal structure	corpus
pressure-pedestal	concept	压力基座	pressure pedestal		active	H-mode edge pressure pedestal structure	corpus
pedestal-width	metric	基座宽度	pedestal width		active	Radial width of H-mode pedestal	corpus
# ==== Batch 36: ICF Physics & Implosion ====
convergence-ratio	metric	收敛比	convergence ratio		active	Ratio of initial to final capsule radius in implosion	corpus
areal-density	metric	面密度	areal density		active	rho-R product measuring compressed fuel areal density	corpus
richtmyer-meshkov-instability	concept	Richtmyer-Meshkov不稳定性	Richtmyer-Meshkov instability	RMI	active	Instability from shock traversing a density interface	corpus
ablation-front	concept	烧蚀前沿	ablation front		active	Interface between ablating shell and compressed fuel	corpus
implosion-velocity	metric	内爆速度	implosion velocity		active	Inward velocity of imploding capsule shell	corpus
hot-spot-ignition	concept	中心热斑点火	hot-spot ignition		active	Central hot spot igniting surrounding cold fuel	corpus
capsule-implosion	concept	靶丸内爆	capsule implosion		active	Driven inward compression of ICF capsule	corpus
mix-instability	concept	混合不稳定性	mix instability		active	Shell-fuel interface material mixing during implosion	corpus
laser-energy-balance	concept	激光能量平衡	laser energy balance		active	Laser energy partition and absorption efficiency	corpus
gain-curve	concept	增益曲线	gain curve		active	ICF energy gain vs driver energy relationship	corpus
# ==== Batch 37: Plasma Radiation & Spectroscopy ====
line-radiation	concept	线辐射	line radiation		active	Characteristic spectral line radiation from bound-bound transitions	corpus
recombination-radiation	concept	复合辐射	recombination radiation		active	Radiation from free-bound electron transitions	corpus
charge-exchange-loss	concept	电荷交换损失	charge-exchange loss		active	Energy loss from fast ion charge exchange with neutrals	corpus
radiation-barrier	concept	辐射垒	radiation barrier		active	Edge radiation zone forming energy shielding layer	corpus
radiation-collapse	concept	辐射坍塌	radiation collapse		active	Plasma temperature collapse from impurity radiation	corpus
z-effective	metric	有效电荷数	effective charge number		active	Plasma effective nuclear charge Z_eff	corpus
doppler-broadening	concept	多普勒展宽	Doppler broadening		active	Spectral line broadening from thermal motion	corpus
stark-broadening	concept	斯塔克展宽	Stark broadening		active	Spectral line broadening from electric fields	corpus
continuum-radiation	concept	连续辐射	continuum radiation		active	Bremsstrahlung plus recombination continuum spectrum	corpus
impurity-spectroscopy	diagnostic	杂质光谱	impurity spectroscopy		active	Spectroscopic diagnostics of impurity content and transport	corpus
# ==== Batch 38: Plasma Turbulence & Nonlinear Physics ====
turbulence-saturation	concept	湍流饱和	turbulence saturation		active	Nonlinear saturation mechanism of micro-instabilities	corpus
turbulence-spreading	concept	湍流扩展	turbulence spreading		active	Spatial diffusion of turbulence from unstable to stable regions	corpus
avalanche-transport	concept	雪崩输运	avalanche transport		active	Cascade-triggered large-scale transient transport events	corpus
staircase-transport	concept	阶梯输运	staircase transport		active	Self-organized staircase-like transport barrier structures in profiles	corpus
predator-prey-oscillation	concept	捕食-被捕食振荡	predator-prey oscillation		active	Nonlinear oscillation between turbulence and zonal flows	corpus
nonlinear-coupling	concept	非线性耦合	nonlinear coupling		active	Nonlinear interaction between different modes or scales	corpus
turbulence-suppression	concept	湍流抑制	turbulence suppression		active	Turbulence suppression by E×B shear and other mechanisms	corpus
critical-balance	concept	临界平衡	critical balance		active	Nonlinear balance state between parallel and perpendicular time scales	corpus
spectral-transfer	concept	能谱级联	spectral transfer		active	Turbulent energy cascade transfer in wavenumber space	corpus
subcritical-turbulence	concept	亚临界湍流	subcritical turbulence		active	Finite-amplitude turbulence maintained below linear critical gradient	corpus
# ==== Batch 39: Radiation Damage & Materials Science ====
cascade-damage	concept	级联损伤	cascade damage		active	Atomic displacement defect cascade from energetic particle impact	corpus
frenkel-pair	concept	Frenkel缺陷对	Frenkel pair		active	Irradiation-produced interstitial atom and vacancy pair	corpus
interstitial-atom	concept	间隙原子	interstitial atom		active	Atom displaced to interstitial lattice position	corpus
vacancy	concept	空位	vacancy		active	Missing atom site in crystal lattice	corpus
recrystallization	concept	再结晶	recrystallization		active	New grain nucleation and growth during high-temperature annealing	corpus
helium-bubble	concept	氦泡	helium bubble		active	Helium accumulation forming bubbles in material from (n,alpha) reactions	corpus
tungsten-fuzz	concept	钨绒毛	tungsten fuzz		active	Nano-fuzz surface structure on tungsten from low-energy He irradiation	corpus
radiation-hardening	concept	辐照硬化	radiation hardening		active	Material hardening and embrittlement from neutron irradiation	corpus
radiation-induced-segregation	concept	辐照偏析	radiation-induced segregation	RIS	active	Irradiation-driven solute segregation in alloys	corpus
post-irradiation-examination	method	辐照后检验	post-irradiation examination	PIE	active	Hot cell examination and analysis of irradiated materials	corpus
# ==== Batch 40: PFC Engineering & Thermal Management ====
armor-tile	system	装甲瓦	armor tile		active	Plasma-facing protective tile on divertor or first wall	corpus
heat-sink	system	热沉	heat sink		active	Heat dissipation substrate in PFC (e.g. CuCrZr)	corpus
cooling-channel	system	冷却通道	cooling channel		active	Internal coolant flow channel in PFC	corpus
hypervapotron	system	超蒸发管	hypervapotron		active	Slotted enhanced boiling heat transfer structure for high heat flux cooling	corpus
swirl-tube	system	旋流管	swirl tube		active	Cooling tube with internal helical swirl promoter	corpus
high-heat-flux-testing	method	高热流测试	high heat flux testing	HHF	active	High power thermal load qualification testing of PFC components	corpus
plasma-spray-coating	method	等离子喷涂	plasma spray coating		active	Plasma spray deposition of tungsten or other PFM coatings	corpus
braze-joint	system	钎焊接头	braze joint		active	Brazed W-CuCrZr joint in PFC	corpus
thermal-barrier-coating	system	热障涂层	thermal barrier coating	TBC	active	Thermal protection barrier coating	corpus
actively-cooled-component	system	主动冷却部件	actively cooled component		active	PFC with integrated cooling circuit	corpus
# ==== Batch 41: Advanced Divertor & Liquid Metals ====
liquid-metal-divertor	system	液态金属偏滤器	liquid metal divertor		active	Divertor using flowing liquid metal as exhaust surface	corpus
vapor-shielding	concept	蒸汽屏蔽	vapor shielding		active	Self-protecting radiation shield from liquid metal evaporation	corpus
detachment-control	method	脱靶控制	detachment control		active	Active control to maintain divertor detachment state	corpus
closed-divertor	system	封闭偏滤器	closed divertor		active	Structurally closed divertor for enhanced neutral gas pressure	corpus
divertor-pumping	system	偏滤器抽气	divertor pumping		active	Particle exhaust and He ash removal from divertor region	corpus
neutral-pressure	metric	中性气压	neutral pressure		active	Neutral particle gas pressure in the divertor region	corpus
advanced-divertor-concept	concept	先进偏滤器概念	advanced divertor concept		active	Umbrella term for super-X, snowflake, long-leg etc. configurations	corpus
divertor-baffle	system	偏滤器挡板	divertor baffle		active	Neutral particle baffle at divertor entrance	corpus
divertor-dome	system	偏滤器穹顶	divertor dome		active	Central dome structure in ITER-type divertor	corpus
lithium-wall	system	锂壁	lithium wall		active	Liquid lithium covered plasma-facing wall surface	corpus
# ==== Batch 42: Collisional Transport & Neoclassical Physics ====
banana-regime	concept	香蕉区	banana regime		active	Low collisionality neoclassical transport regime (nu* << 1)	corpus
plateau-regime	concept	坪区	plateau regime		active	Intermediate collisionality neoclassical transport regime	corpus
pfirsch-schlueter-regime	concept	Pfirsch-Schlüter区	Pfirsch-Schlüter regime		active	High collisionality neoclassical transport regime	corpus
collisionality	metric	碰撞率	collisionality		active	Normalized collision frequency nu*	corpus
thermal-force	concept	热力	thermal force		active	Friction force component from temperature gradient	corpus
friction-force	concept	摩擦力	friction force		active	Collisional friction force between different particle species	corpus
bootstrap-generation	concept	自举电流产生	bootstrap generation		active	Current driven by trapped-passing particle asymmetry	corpus
poloidal-asymmetry	concept	极向不对称性	poloidal asymmetry		active	Poloidal non-uniform distribution of high-Z impurity density	corpus
neoclassical-impurity-transport	concept	新经典杂质输运	neoclassical impurity transport		active	Collision-driven inward/outward impurity transport	corpus
collisional-damping	concept	碰撞阻尼	collisional damping		active	Wave or oscillation energy dissipation through collisions	corpus
# ==== Batch 43: Remote Handling & Maintenance Engineering ====
articulated-boom	system	铰接臂	articulated boom		active	Multi-joint remote handling manipulator arm	corpus
cask-system	system	转运容器	cask system		active	Shielded transfer cask for radioactive component transport	corpus
pipe-cutting	method	管道切割	pipe cutting		active	Precision pipe cutting under remote handling	corpus
in-bore-welding	method	孔内焊接	in-bore welding		active	In-bore pipe welding under remote handling	corpus
remote-inspection	method	远程检测	remote inspection		active	Remote visual and ultrasonic inspection of in-vessel components	corpus
